genotype,replicate id,time point,cell label,angleGiniCoeff,lengthGiniCoeff,labelledImageArea,originalPolygonArea,regularPolygonArea,ratio_originalPolygonArea_labelledImageArea,ratio_regularPolygonArea_labelledImageArea,ratio_regularPolygonArea_originalPolygonArea
WT inflorescence meristem,P1,T0,341,0.0546167489544949,0.2129859761392297,22.6172,22.6689,23.834829752395727,1.0022858709300886,1.0538364497990789,1.0514330096473903
WT inflorescence meristem,P1,T0,725,0.0877879044719122,0.1913363515105325,38.7708,38.6134,40.96718208102016,0.995940243688549,1.0566504194140993,1.0609576489255068
WT inflorescence meristem,P1,T0,469,0.0865840664000905,0.1476589353537459,22.3062,21.3381,23.30825145634348,0.9565995104500095,1.0449225532068878,1.092330219482685
WT inflorescence meristem,P1,T0,693,0.1138837122524647,0.1172817056395637,51.7648,54.088,64.09994396465699,1.0448799184001483,1.2382921206042907,1.1851047175835119
WT inflorescence meristem,P1,T0,437,0.0801258406310246,0.1310493896093521,34.1951,34.345,35.498048160871555,1.0043836690052084,1.038103358693835,1.0335725188781935
WT inflorescence meristem,P1,T0,757,0.069879564593093,0.2434261038080864,34.4797,35.1215,37.90614307733643,1.0186138510485878,1.0993756638641412,1.079285995112294
WT inflorescence meristem,P1,T0,525,0.0599838696526836,0.102471875391351,37.1292,36.1057,37.00892366223357,0.972434094998007,0.9967605998037549,1.0250160961353352
WT inflorescence meristem,P1,T0,653,0.108879242874557,0.1728522657838741,25.3257,22.913,24.35049866585347,0.9047331366951358,0.9614936079102835,1.0627372524703649
WT inflorescence meristem,P1,T0,397,0.0535734382413123,0.1688786315187995,38.7831,37.9383,40.52627704039102,0.978217316305298,1.0449468206613455,1.0682154192568203
WT inflorescence meristem,P1,T0,589,0.0729634975316282,0.234931527605111,35.8623,35.8926,38.53130905960496,1.0008448984030585,1.074423811624044,1.073516798994917
WT inflorescence meristem,P1,T0,717,0.1163820687340844,0.2088043094788826,33.2151,37.6446,41.33247800640948,1.1333580209001326,1.2443881850847802,1.0979656579272854
WT inflorescence meristem,P1,T0,461,0.0929332178791694,0.2360508334131595,39.7638,42.2584,47.389681240898064,1.0627354528490738,1.1917794889044322,1.1214263020109152
WT inflorescence meristem,P1,T0,557,0.0793302761633903,0.1345482065931111,44.3297,46.7339,48.809126416875166,1.0542345199719374,1.1010479749891193,1.0444051623527069
WT inflorescence meristem,P1,T0,685,0.0508156841591356,0.0712523463256414,33.7141,27.8477,28.42291764588876,0.8259956516709626,0.8430572859986996,1.0206558403706145
WT inflorescence meristem,P1,T0,429,0.0570026626406892,0.178870793675151,30.8093,32.7065,34.69374939332204,1.061578808995985,1.12608041705985,1.0607600750102284
WT inflorescence meristem,P1,T0,621,0.0603822491889073,0.2221140955107826,26.0277,23.9922,26.419215606508438,0.9217948570177158,1.015042266758432,1.1011585267923925
WT inflorescence meristem,P1,T0,541,0.1093151140971938,0.306077159028527,33.8698,31.902,43.51144369745112,0.9419010445883945,1.284667866283566,1.3639095886606207
WT inflorescence meristem,P1,T0,669,0.0883811378561608,0.2242479972762189,27.8315,27.8269,30.64490786070835,0.9998347196521926,1.1010871803786484,1.1012691985348118
WT inflorescence meristem,P1,T0,413,0.0259687649914038,0.0904077099011007,28.9021,26.394,26.97366389513414,0.9132208386241829,0.9332769554853848,1.0219619570786596
WT inflorescence meristem,P1,T0,605,0.0759511003514148,0.2486761784926374,46.8939,47.5992,55.69138660618214,1.015040335736631,1.1876040723032664,1.1700067775547096
WT inflorescence meristem,P1,T0,733,0.1264964082209765,0.2195726098508925,27.0912,23.1317,25.918735866000475,0.8538455291755256,0.9567215873051202,1.1204855616318938
WT inflorescence meristem,P1,T0,573,0.0762973152720341,0.1407299801182559,32.694,30.398,31.791516330330477,0.9297730470422707,0.972396046073606,1.0458423689167207
WT inflorescence meristem,P1,T0,445,0.0309312029390328,0.0910503989178937,35.2726,34.2512,35.22359036145928,0.9710426790199759,0.9986105464711783,1.028389964773768
WT inflorescence meristem,P1,T0,765,0.1021936937095475,0.2488159718424972,46.2145,49.7725,57.81526798785252,1.0769888238539853,1.2510200908341,1.161590596973279
WT inflorescence meristem,P1,T0,509,0.064505044814628,0.2377446847730704,50.1548,49.0717,54.88722016368789,0.9784048585579047,1.094356276242511,1.118510672417868
WT inflorescence meristem,P1,T0,515,0.0442863712774408,0.2680011447502882,46.871,49.5542,54.86146513073104,1.0572464850333896,1.1704778035614993,1.107100208069771
WT inflorescence meristem,P1,T0,387,0.1581884978858882,0.2627612440565419,33.347,30.0903,34.77581208965676,0.9023390409931927,1.0428467955035463,1.1557150340693434
WT inflorescence meristem,P1,T0,419,0.0632318625473807,0.2886408685941565,45.1326,45.4647,51.93918169026325,1.0073583174911263,1.1508129753274408,1.1424067835103553
WT inflorescence meristem,P1,T0,739,0.1245610548211781,0.2360917046746412,20.5166,18.7853,20.705848894227184,0.9156146729965003,1.0092241840376663,1.102236796549812
WT inflorescence meristem,P1,T0,531,0.1157595457385689,0.239079258431144,30.7102,30.9781,34.34127705274918,1.0087234860079062,1.1182368415949482,1.108566279169774
WT inflorescence meristem,P1,T0,659,0.0628699384038006,0.2549203710904708,20.3436,18.5617,21.40645450424566,0.9124097996421479,1.0522451534755726,1.15325937302325
WT inflorescence meristem,P1,T0,595,0.0302132547907048,0.182062301342089,48.632,48.6978,51.96719049965177,1.0013530185885837,1.0685801632598242,1.0671363079985496
WT inflorescence meristem,P1,T0,467,0.0591419956065849,0.2580942263115333,31.9056,30.7112,35.07969452060756,0.9625645654681311,1.0994839313665175,1.1422443447539516
WT inflorescence meristem,P1,T0,755,0.0707964213190656,0.1624269127352948,42.3052,42.7072,45.28861705150903,1.0095023779582653,1.070521284653164,1.0604445398319025
WT inflorescence meristem,P1,T0,499,0.0642503379702749,0.2841383434082722,36.6414,41.0701,47.17466083917096,1.1208660149448437,1.2874688423251013,1.1486375937524127
WT inflorescence meristem,P1,T0,523,0.0584858885934146,0.2096531570538106,43.3882,42.2874,46.9190746559232,0.974629046607142,1.0813786848941234,1.109528480254714
WT inflorescence meristem,P1,T0,587,0.0621060974480763,0.2702738156210846,38.1409,38.0249,41.15737786452519,0.9969586454436051,1.0790877473925677,1.082379647665745
WT inflorescence meristem,P1,T0,715,0.0746764417334542,0.2566310811030893,28.4443,24.0644,27.578595493575392,0.8460183586869777,0.9695649213928764,1.146032957130674
WT inflorescence meristem,P1,T0,459,0.0792939670157872,0.2464376673813533,34.2908,35.3062,38.08063173876571,1.0296114409695896,1.110520365193163,1.0785819980277038
WT inflorescence meristem,P1,T0,555,0.0962870366438771,0.2338690172601668,31.2217,28.0985,31.483754374759062,0.8999670101243687,1.0083933410019013,1.1204781171507041
WT inflorescence meristem,P1,T0,683,0.090923104888086,0.2052447535810552,37.2718,41.3978,45.08670703009038,1.1107003149834458,1.209673453659077,1.0891087697918822
WT inflorescence meristem,P1,T0,619,0.0865255314830501,0.2091966533685429,28.9795,25.2026,27.534501044909977,0.8696699390948773,0.9501372019845055,1.0925262093954582
WT inflorescence meristem,P1,T0,747,0.1151084716873317,0.0759517964507573,42.3669,41.0181,44.785815509155256,0.9681638260056789,1.0570944654708099,1.0918549496235872
WT inflorescence meristem,P1,T0,539,0.0871641020973354,0.1743900800974273,27.3585,24.9079,26.6513197757372,0.9104263757150429,0.9741513524402727,1.0699946513249692
WT inflorescence meristem,P1,T0,667,0.0686315153454342,0.2570113575743398,37.0226,39.3627,46.11331371359191,1.0632073382204383,1.2455449837016286,1.1714977304298717
WT inflorescence meristem,P1,T0,731,0.0624398456874129,0.1929271106575075,26.3842,25.7091,27.10660333191815,0.9744127167016623,1.027380149177089,1.0543583140568185
WT inflorescence meristem,P1,T0,571,0.0878456731856048,0.2669854281788096,45.0934,46.7915,52.55839685440973,1.0376573955390367,1.1655452206843957,1.123246676306802
WT inflorescence meristem,P1,T0,443,0.0632418552131686,0.144194595971818,38.7811,36.5884,37.9778722103995,0.9434595718017281,0.9792881638323693,1.037975757628087
WT inflorescence meristem,P1,T0,635,0.1133576184108336,0.2867254835307628,23.5963,21.8707,24.81153351661441,0.9268698906184444,1.0515010199317016,1.1344645355024947
WT inflorescence meristem,P1,T0,507,0.1087330284660904,0.1957461241387301,40.2351,43.5967,50.72843661115184,1.0835489410986923,1.2608005599874696,1.163584322004919
WT inflorescence meristem,P1,T0,519,0.0938877903275619,0.2403614753788776,30.1029,27.0836,30.012475514011623,0.8997006932886864,0.9969961536600003,1.1081420311188919
WT inflorescence meristem,P1,T0,647,0.072816527202069,0.1516249447770274,33.6502,33.7419,35.38490408867882,1.002725095244605,1.0515510781118336,1.0486932890168847
WT inflorescence meristem,P1,T0,391,0.0810976475093225,0.2634210533021714,34.443,38.9479,48.490509856963,1.130792904218564,1.4078480346358622,1.245009611736782
WT inflorescence meristem,P1,T0,583,0.0888243471610962,0.2951929772582834,36.2509,31.1545,36.64954392717823,0.8594131456046608,1.0109968008291719,1.1763804242461997
WT inflorescence meristem,P1,T0,551,0.1337793393803828,0.2199758438783125,28.4988,26.5469,30.730930223112843,0.9315093968868865,1.078323656543884,1.1576089947644674
WT inflorescence meristem,P1,T0,679,0.1318022072406227,0.2387671356738895,31.6186,33.794,38.84864712656721,1.0688012751987752,1.228664366118905,1.1495723242755285
WT inflorescence meristem,P1,T0,615,0.0715871331515485,0.1646044566063979,28.9963,27.0999,29.63653387461162,0.9345985522290775,1.02207984724298,1.0936030713992162
WT inflorescence meristem,P1,T0,743,0.0820499919168763,0.2256358911216657,24.7313,24.8341,26.43181665103335,1.0041566759531444,1.0687596952458362,1.0643355970634472
WT inflorescence meristem,P1,T0,535,0.0867847062657774,0.2265146980387159,43.4651,43.348,47.22776610996507,0.9973058844912355,1.0865675245188684,1.089502770830605
WT inflorescence meristem,P1,T0,407,0.1273271730727015,0.2873559385241922,32.8787,35.555,40.607087747381655,1.0813992037398072,1.2350575827931656,1.142092188085548
WT inflorescence meristem,P1,T0,727,0.1014279203518138,0.3328345141017652,34.8893,35.37,45.52088777668629,1.0137778631270906,1.304723447494971,1.286991455377051
WT inflorescence meristem,P1,T0,471,0.1184154094117465,0.1751031162978685,47.3864,47.0387,50.65851492121083,0.9926624516738979,1.0690517726860624,1.076953974519084
WT inflorescence meristem,P1,T0,567,0.1027057027193084,0.2051050697660016,30.2251,27.5962,29.466197909773385,0.9130226202725549,0.9748916599042975,1.067762877127046
WT inflorescence meristem,P1,T0,695,0.0707759074174245,0.1737541408476789,29.8383,31.1048,32.893744629039375,1.0424454476293892,1.1024000907906741,1.0575134586635946
WT inflorescence meristem,P1,T0,439,0.1217427393034059,0.1593836827886253,30.5098,26.8735,29.91552551895033,0.8808153445778079,0.980521849338584,1.1131979652427235
WT inflorescence meristem,P1,T0,631,0.1151007162476171,0.1942525023411748,26.6651,24.6293,27.06934105603673,0.9236530146146087,1.0151599302472794,1.09907066201787
WT inflorescence meristem,P1,T0,759,0.2252887340119814,0.1884163175202868,18.7815,12.7772,17.112766767085034,0.6803077496472593,0.9111501619724215,1.3393205684410538
WT inflorescence meristem,P1,T0,527,0.1164642982145279,0.2184395267522941,26.1181,25.6286,28.62553314208005,0.9812582079094574,1.0960036580792651,1.1169370602405146
WT inflorescence meristem,P1,T0,655,0.0484064850499892,0.1854862589414131,39.2186,40.142,42.35042752469499,1.0235449506101697,1.079855668603545,1.0550153835059286
WT inflorescence meristem,P1,T0,591,0.1432894025450837,0.2678583008502289,28.7371,24.0259,27.960951745017887,0.8360586141259904,0.9729914203248722,1.1637837394236172
WT inflorescence meristem,P1,T0,719,0.0867308743514111,0.279130812168651,36.5547,38.4595,45.72902659037364,1.0521082104353203,1.2509752942952246,1.189017709288307
WT inflorescence meristem,P1,T0,559,0.0853853195100881,0.27301162791905,28.1211,27.618,33.52956358402566,0.9821095191866606,1.1923275968587879,1.214047490188488
WT inflorescence meristem,P1,T0,687,0.0967940969411943,0.2247889419499354,36.6024,35.7651,39.28729641075464,0.9771244508556814,1.0733530153966582,1.098481380193391
WT inflorescence meristem,P1,T0,431,0.0669791032670499,0.1336362206876046,30.3654,29.6855,30.786134311484663,0.9776093843650998,1.013855714447518,1.0370764956455059
WT inflorescence meristem,P1,T0,623,0.0651557104149719,0.2082532611299936,45.1418,45.9127,49.86824660365113,1.0170772986456011,1.104702218423969,1.086153648198671
WT inflorescence meristem,P1,T0,751,0.077328131313707,0.139278409189563,27.259,24.8704,25.80434233052255,0.9123738948604131,0.946635692084176,1.0375523646794
WT inflorescence meristem,P1,T0,495,0.067580487136267,0.1898086299558356,26.6124,26.5211,28.789426091613343,0.9965692684613188,1.0818049515118269,1.0855291104672635
WT inflorescence meristem,P1,T0,543,0.1569044541913724,0.1943125148768188,21.6599,19.6153,22.225239786680188,0.905604365671125,1.0261007570062737,1.1330563277992274
WT inflorescence meristem,P1,T0,671,0.0550952969783557,0.1610202728979679,27.7096,29.4093,30.291748877732157,1.061339752288016,1.09318607550207,1.0300057763269495
WT inflorescence meristem,P1,T0,351,0.1008562604136465,0.2046369779693589,34.6431,34.4799,41.96591655535088,0.9952891051897782,1.2113787898701585,1.217112478729662
WT inflorescence meristem,P1,T0,735,0.0810299831595073,0.2871366502897585,18.7687,18.4054,22.05487709161677,0.9806433050770699,1.1750881569643488,1.1982829545468596
WT inflorescence meristem,P1,T0,447,0.0995356186282069,0.210482856330572,25.678,25.9549,28.250316261818625,1.0107835501207258,1.100175880591114,1.0884386478783823
WT inflorescence meristem,P1,T0,767,0.0506690598803128,0.2330372131402958,39.5103,37.0114,42.27296949969308,0.9367532010640264,1.0699227669669196,1.1421607801837563
WT inflorescence meristem,P1,T0,511,0.0947190092080964,0.1770855995772723,21.4243,19.9026,21.12543736446837,0.9289731753196138,0.9860502963676,1.0614410863137667
WT inflorescence meristem,P1,T1,5248,0.0591640464472651,0.0911801154541385,19.0366,18.7288,19.25587029367036,0.9838311463181451,1.0115183537853587,1.0281422351496283
WT inflorescence meristem,P1,T1,4992,0.0541413489790213,0.1882617641835837,40.3665,41.2634,43.69460403863703,1.0222189191532582,1.0824471786911678,1.058919139931199
WT inflorescence meristem,P1,T1,5056,0.0879792757065132,0.2936386608761082,38.8972,39.229,44.74743300521283,1.0085301769793198,1.15040241984546,1.1406722833927152
WT inflorescence meristem,P1,T1,5152,0.0503460664806304,0.1011161061730009,35.339,29.3421,30.46631205220123,0.8303036305498175,0.8621158508220728,1.0383139602210214
WT inflorescence meristem,P1,T1,5280,0.0555191804509169,0.1635622045180955,30.319,30.7057,31.699300371498257,1.0127543784425608,1.0455259200995501,1.0323588249575244
WT inflorescence meristem,P1,T1,5024,0.0982075076770028,0.2016726053702171,43.6242,44.1838,48.60458144299236,1.0128277423998606,1.1141655650531668,1.1000543512099992
WT inflorescence meristem,P1,T1,5216,0.0547189391157945,0.288177315672574,31.4173,32.0883,36.461587621367016,1.0213576596333866,1.160557642488916,1.1362891652523512
WT inflorescence meristem,P1,T1,5136,0.0800994900225944,0.2042379543159873,30.4203,31.1208,33.67377118621698,1.023027386317689,1.1069506607829962,1.0820342403221312
WT inflorescence meristem,P1,T1,5264,0.0990706542777488,0.2406863137295056,34.7913,34.5441,38.4616400939458,0.9928947754179924,1.1054959169087042,1.1134069231488388
WT inflorescence meristem,P1,T1,5008,0.1425378573214153,0.3082243895820296,24.4481,21.9401,24.628796986781527,0.8974153410694492,1.0073910441621854,1.1225471618990581
WT inflorescence meristem,P1,T1,5200,0.0713040054411128,0.3178114966507702,27.3995,27.9139,38.00095598871459,1.0187740652201682,1.3869215127544148,1.3613631914105369
WT inflorescence meristem,P1,T1,4944,0.0694403034964262,0.2048885304406663,36.8861,36.499,38.79303814136807,0.9895055318941283,1.0516980147363932,1.062852082012331
WT inflorescence meristem,P1,T1,5072,0.1117819026099129,0.1060695668859974,20.2703,16.5638,17.591562790387655,0.8171462681854734,0.8678491581470258,1.0620487321983878
WT inflorescence meristem,P1,T1,5168,0.0419478452647592,0.1717092891898186,36.7534,37.637,39.63934860718306,1.0240413131846307,1.0785219491851927,1.0532015996807147
WT inflorescence meristem,P1,T1,5296,0.077796664297354,0.1837172255234963,32.1012,29.5839,31.405551957606583,0.9215823707524953,0.9783295315317366,1.061575788101183
WT inflorescence meristem,P1,T1,5232,0.055616868757204,0.1284734773007602,27.9133,27.9305,29.22678492206058,1.0006161937141076,1.0470558809621429,1.0464110890267122
WT inflorescence meristem,P1,T1,5104,0.0420482364090266,0.2806933809440292,36.068,38.3831,44.24752192356903,1.0641870910502385,1.226780579005463,1.1527865629292326
WT inflorescence meristem,P1,T1,5128,0.0580751212421078,0.2205673576194287,31.4125,33.7393,36.33568517608678,1.0740724233983285,1.1567269455180829,1.0769543285156116
WT inflorescence meristem,P1,T1,5256,0.0984476780855302,0.1901868845367978,25.4386,23.5145,26.292127534884816,0.9243629759499343,1.0335524570882366,1.1181240313374647
WT inflorescence meristem,P1,T1,5000,0.0453823677787635,0.3104786868828578,40.5433,44.1891,49.78645498084531,1.0899236125327736,1.2279823048652998,1.1266682277042372
WT inflorescence meristem,P1,T1,5192,0.0262749411927672,0.2609972284478072,38.7769,39.3505,46.7372604685751,1.0147923119176623,1.2052861489333884,1.187717067599525
WT inflorescence meristem,P1,T1,5160,0.0583958358204777,0.2191929583910367,28.8158,29.7746,32.590510958728075,1.033273412502863,1.130994487702166,1.0945742666140965
