genotype,replicate id,time point,cell label,cell id,angleGiniCoeff,lengthGiniCoeff,angleGiniCoeff_ignoringGuardCells,lengthGiniCoeff_ignoringGuardCells,labelledImageArea,originalPolygonArea,regularPolygonArea,relativeCompleteness,lobyness,ratio_originalPolygonArea_labelledImageArea,ratio_regularPolygonArea_labelledImageArea,ratio_regularPolygonArea_originalPolygonArea
ktn1-2,20180618 ktn1-2 S6,24h,76,14,0.073604100739147,0.3383917242490692,0.0782515439032364,0.2994108009270915,314.79892671999994,341.66061663999994,408.7909392751779,0.7610993657505285,7.118720550233866,1.085329674404806,1.2985779320613116,1.1964824722713407
ktn1-2,20180618 ktn1-2 S6,24h,82,15,0.0712054604843751,0.1798304361372896,0.0712054604843751,0.1798304361372896,273.35651072,292.15152192,304.8898098935564,0.7557354925775979,7.359625516718619,1.0687564058763237,1.1153559470396373,1.0436016485207444
ktn1-2,20180618 ktn1-2 S6,24h,78,16,0.1555808614588501,0.1546377549422537,0.0708763744576102,0.1546377549422537,146.67113088,130.30429504,162.773422862596,0.8386243386243386,7.041597615671176,0.8884113339700732,1.109785012810532,1.2491792600744958
ktn1-2,20180618 ktn1-2 S6,24h,79,17,0.0443010761621912,0.0868074578324279,0.0443010761621912,0.0868074578324279,52.36920512,45.02630944,46.23051409809232,0.925,6.964650522832703,0.859786000891663,0.8827805194323394,1.0267444672474655
ktn1-2,20180618 ktn1-2 S6,24h,72,18,0.0934757238534119,0.1747021487253163,0.0959055453560888,0.1747021487253163,236.95722816,253.90776,270.6642340093137,0.8,7.162003501628913,1.0715341412947088,1.1422493253784765,1.0659943359325201
ktn1-2,20180618 ktn1-2 S6,24h,75,19,0.0653641077586155,0.3009551577977286,0.0653641077586155,0.3009551577977286,72.12147775999999,67.56864895999999,79.02422830552612,0.8315789473684211,7.214230318863259,0.9368727743606345,1.0957100542018363,1.1695398608947727
ktn1-2,20180618 ktn1-2 S6,24h,59,20,0.1624143211872454,0.1417511007368059,0.1603661715575803,0.1417511007368059,179.0779328,160.97168287999995,196.46150776322813,0.8257575757575758,7.022428472498968,0.8988917861799214,1.0970726805443005,1.2204724722278322
ktn1-2,20180618 ktn1-2 S6,24h,56,21,0.0806793270347592,0.2600170717563653,0.0643779585917631,0.2535585473166123,197.73285696,217.73028191999995,256.93705878420866,0.7714285714285715,7.161853528843352,1.1011335458731843,1.2994150933457926,1.180070390386094
ktn1-2,20180618 ktn1-2 S6,24h,64,22,0.1015226226637828,0.1906007075215409,0.1015226226637828,0.1906007075215409,187.90341632,195.87670368,226.12399816131855,0.8301075268817204,7.0795223545424175,1.042432902584493,1.2034054653707245,1.1544200709581727
ktn1-2,20180618 ktn1-2 S6,24h,62,23,0.1071537045458988,0.2600047682930752,0.1071537045458988,0.2600047682930752,93.18122944,89.22377055999999,102.35381170362837,0.8744588744588745,7.026421408550375,0.9575294412427963,1.0984380901470576,1.1471585549592849
ktn1-2,20180618 ktn1-2 S6,24h,42,24,0.0961778921659458,0.4227389026121383,0.0921534065275202,0.4227389026121383,267.96315967999993,258.89252384,398.1009773844967,0.7536997885835095,6.974849287157928,0.9661496906857195,1.485655632139532,1.537707506882392
ktn1-2,20180618 ktn1-2 S6,24h,41,25,0.1139263061117818,0.3466153873432405,0.1068952026890318,0.3466153873432405,232.40439936,232.39272544,329.280945922233,0.7426829268292683,7.034052096364973,0.9999497689371106,1.4168447190716424,1.4169158922629357
ktn1-2,20180618 ktn1-2 S6,24h,45,26,0.1031994756694613,0.3313175529755343,0.1031994756694613,0.3313175529755343,180.64223808,176.04271359999996,204.20875181955896,0.8172043010752689,7.1228039469685465,0.974537934599974,1.1304595978772263,1.15999547861752
ktn1-2,20180618 ktn1-2 S6,24h,57,27,0.0773145179139971,0.1756455903477891,0.0773145179139971,0.1756455903477891,81.85752703999998,74.713088,82.76027232737282,0.9263157894736842,6.928815450748136,0.9127210496292073,1.0110282501807282,1.10770782660426
ktn1-2,20180618 ktn1-2 S6,24h,36,28,0.1296551469249876,0.1356616125758563,0.1296551469249876,0.1356616125758563,183.58406592,179.29973728,195.93521220697312,0.7840909090909091,7.12931960399807,0.9766628513290092,1.067277877440384,1.0927802526614674
ktn1-2,20180618 ktn1-2 S6,24h,26,29,0.1034808903864032,0.2870880117815051,0.1034808903864032,0.2870880117815051,184.6814144,180.28034656,204.03655086921145,0.8326612903225806,7.098215156187521,0.9761694058154236,1.1048028386185647,1.131773677844052
ktn1-2,20180618 ktn1-2 S6,24h,32,30,0.081182055315284,0.2254649452627265,0.081182055315284,0.2254649452627265,120.10128896,125.94992288,138.52487882921602,0.8646153846153846,7.064689943488,1.0486975116640747,1.153400434156473,1.099840918213161
ktn1-2,20180618 ktn1-2 S6,24h,22,31,0.0585258544170333,0.1673210867543599,0.0585258544170333,0.1673210867543599,203.9433824,219.57476128,229.200434113647,0.8465909090909091,7.111788851185701,1.0766456783056668,1.123843448198332,1.0438377925474431
ktn1-2,20180618 ktn1-2 S6,24h,12,32,0.1014257255543797,0.2907073764136627,0.1014257255543797,0.2907073764136627,172.91410304,161.97563999999997,181.71048700328657,0.9236453201970444,6.962221972603099,0.9367404806913312,1.0508714084544726,1.1218383641101008
ktn1-2,20180618 ktn1-2 S6,24h,8,33,0.0761392091756062,0.2413337523949971,0.0798805379863009,0.2413337523949971,224.04587264,257.0013488,310.71719962989914,0.7516869095816464,7.216928859749275,1.1470925385577324,1.386846345208795,1.2090099957868359
ktn1-2,20180618 ktn1-2 S6,24h,11,34,0.0625033189476868,0.1993637089460405,0.0625033189476868,0.1993637089460405,94.79223039999998,87.39096511999999,94.787282916528,0.919047619047619,6.957876197428983,0.9219211822660099,0.9999478070781634,1.0846348107767414
ktn1-2,20180618 ktn1-2 S6,24h,7,35,0.1358996109494881,0.1718831731580497,0.1358996109494881,0.1718831731580497,153.18517823999997,154.57437471999998,191.73133098953443,0.8114942528735632,6.972986299569104,1.0090687395214144,1.2516310859340647,1.2403823812119021
ktn1-2,20180618 ktn1-2 S6,24h,6,36,0.1108111395470492,0.3573279556339683,0.0609740426293689,0.3573279556339683,170.60266687999996,181.86799968,205.27211712726867,0.8387096774193549,7.060656891445055,1.0660325715067747,1.2032175163572023,1.1286873858427466
ktn1-2,20180618 ktn1-2 S6,24h,15,37,0.0942094541576002,0.0575191222145684,0.0,0.0652853305137739,46.20537535999999,28.017408,28.9838513022646,0.989010989010989,6.834237725523794,0.606366851945427,0.6272831045401686,1.0344943865708278
ktn1-2,20180618 ktn1-2 S6,24h,14,38,0.0857816536313497,0.353648721419849,0.0857816536313497,0.353648721419849,95.09575232,91.48851104,116.19717392421612,0.8369565217391305,6.980678233077093,0.9620672722808741,1.2218965736051932,1.2700739426550853
ktn1-2,20180618 ktn1-2 S6,24h,30,39,0.1141425106444958,0.1696618319539715,0.1141425106444958,0.1696618319539715,127.9461632,129.10188128,140.27075788441977,0.8492063492063492,7.233853047828473,1.0090328467153284,1.0963264108604374,1.08651211348498
ktn1-2,20180618 ktn1-2 S6,24h,33,40,0.0991296067334963,0.2128267979814031,0.0639931687338619,0.2128267979814031,233.45505216,244.69703712,278.6880348566377,0.8111111111111111,7.072356318500952,1.048154815481548,1.193754567648581,1.1389105407106686
ktn1-2,20180618 ktn1-2 S6,24h,52,41,0.0603287642455268,0.2352299634859689,0.0514592715468633,0.2405987175656774,290.3303904,321.4880828799999,345.62739961123475,0.7468060394889663,7.31842677210685,1.1073180538801766,1.1904623526839537,1.075086194533205
ktn1-2,20180618 ktn1-2 S6,24h,63,42,0.1292884010209937,0.1088325339547704,0.0370279212618587,0.1088325339547704,100.55914688,86.10683391999999,92.87453647839112,0.9047619047619048,6.957815185386224,0.8562804736475503,0.9235811893792304,1.0785965788113736
ktn1-2,20180618 ktn1-2 S6,24h,51,43,0.1462552903458587,0.1618507258060757,0.1462552903458587,0.1618507258060757,85.42974656,64.87197343999999,73.90819665106899,0.9157894736842104,6.8719779265749255,0.7593604810057392,0.8651342141014189,1.1392931759572043
ktn1-2,20180618 ktn1-2 S6,24h,48,44,0.1038431866025645,0.3083184814305698,0.1038431866025645,0.3083184814305698,214.58999744,213.06071392,280.47918379153947,0.7571428571428571,7.016709184287238,0.992873463170493,1.3070468667579078,1.316428442537059
ktn1-2,20180618 ktn1-2 S6,24h,38,45,0.0333359188624377,0.110935372764609,0.0289861835072858,0.110935372764609,50.22120384,40.55519808,42.69199612323597,0.9523809523809524,6.920582227991743,0.807531380753138,0.8500791072083541,1.052688635351278
ktn1-2,20180618 ktn1-2 S6,24h,28,46,0.1010246786592901,0.2956610781393625,0.1086294399061806,0.2956610781393625,170.08901439999997,169.80884031999997,208.21626255329303,0.8185483870967742,7.01238379272452,0.9983527796842828,1.2241605566813907,1.2261803458578209
ktn1-2,20180618 ktn1-2 S6,24h,20,47,0.0911908517575866,0.1487663762893241,0.0547189266925666,0.1487663762893241,60.51760128,54.49385856,59.70382509929919,0.9666666666666668,6.895627550098912,0.9004629629629629,0.9865530661577997,1.0956064899233149
ktn1-2,20180618 ktn1-2 S6,24h,25,48,0.1178056912519501,0.4076346646320522,0.1266410570496846,0.4076346646320522,203.42972992,182.80191327999995,261.5385345533835,0.8138138138138138,7.008597013875429,0.8985997934121426,1.2856455870842238,1.4307209911571424
ktn1-2,20180618 ktn1-2 S6,24h,21,49,0.0808625036632564,0.3612051232726765,0.0808625036632564,0.3612051232726765,255.65884799999995,248.79458304,354.4769237699316,0.75,7.068527518918917,0.973150684931507,1.386523198954302,1.424777498925451
ktn1-2,20180618 ktn1-2 S6,24h,18,50,0.0855750303806872,0.2866314095530591,0.0824855904732351,0.2866314095530591,285.59077888,320.07553856,396.3771331781697,0.7375415282392026,7.301655556904808,1.1207488554610856,1.3879199277113918,1.2383862102097707
ktn1-2,20180618 ktn1-2 S6,24h,37,51,0.0480172148105515,0.0929550939421223,0.0480172148105515,0.0929550939421223,67.9422144,54.86742399999999,57.010066128718016,0.934640522875817,6.893864949252195,0.8075601374570446,0.8390963796540317,1.0390512616141414
ktn1-2,20180618 ktn1-2 S6,24h,35,52,0.1273865151060821,0.1136962971456623,0.089086778554303,0.1013542130912984,147.39491392,149.8931328,186.0954544081736,0.8298850574712644,7.030330419906703,1.0169491525423728,1.262563608600353,1.2415208817903471
ktn1-2,20180618 ktn1-2 S6,24h,39,53,0.0956066677693056,0.1970026171538529,0.0835070241787544,0.1970026171538529,207.37551488,218.80428256,234.19678608361963,0.8352272727272727,7.095578387124542,1.0551114613825714,1.1293367310945077,1.07034827355081
ktn1-2,20180618 ktn1-2 S6,48h,5,1,0.0599597285065358,0.1261064696152643,0.052967194565337,0.1247866686379063,147.34821824,134.55360191999998,139.84064091762792,0.925925925925926,6.97328957334094,0.9131674853430517,0.9490487403780902,1.0392931807263799
ktn1-2,20180618 ktn1-2 S6,48h,12,2,0.1368397321364837,0.1755389462446615,0.1368397321364837,0.1755389462446615,289.81673792,310.88816352,392.2293612354953,0.7272727272727273,7.192510798325916,1.0727060339966163,1.353370285134342,1.2616413465038931
ktn1-2,20180618 ktn1-2 S6,48h,30,3,0.1250198958127046,0.1052528551843484,0.0711476495408282,0.1052528551843484,331.0723712,343.83196575999995,418.1433914786476,0.7545454545454545,7.260366582055943,1.0385401974612127,1.2629969391980709,1.2161271583763045
ktn1-2,20180618 ktn1-2 S6,48h,35,4,0.1813843383794618,0.2460671113248092,0.1813843383794618,0.2460671113248092,41.93272063999999,25.227341119999995,31.1274080987867,0.978021978021978,6.810203512491353,0.6016146993318485,0.7423178754849021,1.2338758948365425
ktn1-2,20180618 ktn1-2 S6,48h,40,5,0.0890136194515533,0.2249157895005451,0.0943656121689233,0.2454684815131087,366.46769663999993,370.1216336,394.15239859095857,0.8438538205980066,7.091496172782953,1.0099706931702346,1.075544726601523,1.0649266695308313
ktn1-2,20180618 ktn1-2 S6,48h,50,6,0.0849582572196081,0.1861372141594545,0.0865228075706767,0.1861372141594545,114.56785087999998,95.16579584,108.74974999969864,0.91699604743083,6.924346395218235,0.8306500917057267,0.9492169850825315,1.1427398787536756
ktn1-2,20180618 ktn1-2 S6,48h,53,7,0.1205610039038355,0.170051218397776,0.1205610039038355,0.170051218397776,148.77243647999998,117.2645264,131.33515522938808,0.916923076923077,6.970932616186076,0.7882140615191463,0.8827922586792073,1.119990497223277
ktn1-2,20180618 ktn1-2 S6,48h,52,8,0.0860619722942787,0.1760471900398137,0.0860619722942787,0.1760471900398137,419.88755456,422.33907776,453.70316927760217,0.7610544217687075,7.226660602729204,1.0058385231316727,1.0805349297695606,1.0742628214371042
ktn1-2,20180618 ktn1-2 S6,48h,65,9,0.1525471871383665,0.2655955150043127,0.1228133321846284,0.2655955150043127,403.40397952,416.4087263999999,545.2648537921405,0.7254901960784313,7.181139197678467,1.0322375274916076,1.3516595806539564,1.3094462705096195
ktn1-2,20180618 ktn1-2 S6,48h,82,10,0.0666058566928049,0.2600459318542073,0.0666058566928049,0.2600459318542073,269.83098687999995,252.96217248,288.54433095610864,0.8207681365576103,7.000346700792004,0.9374837760664534,1.0693520944072703,1.1406619737934212
ktn1-2,20180618 ktn1-2 S6,48h,83,11,0.1349206090592319,0.3155586798128367,0.1349206090592319,0.3155586798128367,216.3177376,190.50670048,243.35155749410436,0.8672268907563025,6.9786416329517325,0.8806799784133837,1.1249727377608463,1.2773910675107838
ktn1-2,20180618 ktn1-2 S6,48h,75,12,0.1091415981757292,0.1623592183270689,0.1091415981757292,0.1623592183270689,117.04272192,108.98771712,118.09719818372912,0.8433333333333334,7.127399895647332,0.931178934769599,1.009009327931128,1.0835826394427475
ktn1-2,20180618 ktn1-2 S6,48h,92,13,0.0597736220319034,0.1587824172448982,0.0597736220319034,0.1587824172448982,272.9362496,291.82465216,309.23098840839896,0.8286099865047234,7.040627656654651,1.0692044482463645,1.132978814142828,1.0596465587110697
ktn1-2,20180618 ktn1-2 S6,48h,85,14,0.0676617715228136,0.3408178484675365,0.0720003957763763,0.3408178484675365,478.7474591999999,514.6330892799999,600.8581372494946,0.750524109014675,7.175361342204354,1.0749573274811022,1.2550628221683828,1.1675466458834356
ktn1-2,20180618 ktn1-2 S6,48h,96,15,0.0734240030348918,0.1873653415921639,0.0734240030348918,0.1873653415921639,406.2057203199999,430.61588704,450.5832277261544,0.7539315448658649,7.285158895187491,1.0600931141510521,1.1092488490097945,1.0463692615323772
ktn1-2,20180618 ktn1-2 S6,48h,90,16,0.1457186465517213,0.1175049566270186,0.0750440281490449,0.1175049566270186,211.4146912,199.040336,243.393613949252,0.7967914438502673,7.122403937398588,0.9414688017669796,1.1512615919344966,1.2228356263890752
ktn1-2,20180618 ktn1-2 S6,48h,91,17,0.0654176628878592,0.1255102724576192,0.0654176628878592,0.1255102724576192,68.7593888,58.45131743999999,62.356292750384206,0.8888888888888888,6.936852672347315,0.8500848896434634,0.9068767747741266,1.0668073104492923
ktn1-2,20180618 ktn1-2 S6,48h,79,18,0.0861978246087399,0.1725091989025951,0.094505597073611,0.1725091989025951,374.19583168,408.84402624,433.95582293428185,0.8009661835748793,7.132552843282116,1.0925937480501653,1.1597024504147513,1.061421459242603
ktn1-2,20180618 ktn1-2 S6,48h,73,19,0.0681189038405909,0.3118646477508649,0.0681189038405909,0.3118646477508649,108.17054272,100.9210384,120.21578786115576,0.8166666666666667,7.134302434828511,0.932980789984891,1.1113542082555223,1.1911865926773477
ktn1-2,20180618 ktn1-2 S6,48h,62,20,0.156115995965681,0.1671195008703016,0.156115995965681,0.1671195008703016,275.29438143999994,251.09434528,300.4198470984438,0.8115384615384615,7.071653377254995,0.9120939699771013,1.0912676296807022,1.1964421053108147
ktn1-2,20180618 ktn1-2 S6,48h,60,21,0.0396340943404664,0.3049630330997124,0.0432256756494232,0.3049630330997124,308.14479232,340.16635488,393.60101165411527,0.7727272727272727,7.151916845065258,1.103917260190938,1.2773248857808743,1.1570838973565312
ktn1-2,20180618 ktn1-2 S6,48h,69,22,0.1016267181544879,0.1859886265373953,0.1016267181544879,0.1859886265373953,298.80565632,299.98472223999994,351.3463870890095,0.8346153846153846,7.040774963598096,1.0039459290514139,1.1758357971401385,1.1712142687317195
ktn1-2,20180618 ktn1-2 S6,48h,66,23,0.0879114105798049,0.2549210438992201,0.0283117160880056,0.2549210438992201,141.09099711999997,136.64323359999997,154.49154117339495,0.8547008547008547,6.966343356328057,0.9684759225550224,1.0949780235942173,1.1306197687449557
ktn1-2,20180618 ktn1-2 S6,48h,49,24,0.0866228592888008,0.4193532756702683,0.0826814718654286,0.4193532756702683,396.91328,389.94394976,583.3285141998684,0.7365747460087083,7.045280472751157,0.9824411764705883,1.4696623761237428,1.4959291317608374
ktn1-2,20180618 ktn1-2 S6,48h,47,25,0.1028852052142435,0.3450631993847889,0.1028852052142435,0.3450631993847889,355.8677772799999,348.1162944,478.11496299885306,0.7297959183673469,7.071983976432156,0.978218081616586,1.3435185580813853,1.3734345984088845
ktn1-2,20180618 ktn1-2 S6,48h,51,26,0.0712220709089284,0.3435111140567845,0.0712220709089284,0.3435111140567845,266.21207168,256.72117472,294.99751765677246,0.7837837837837838,7.170224383097127,0.9643483599368532,1.1081297545791762,1.149096945269589
ktn1-2,20180618 ktn1-2 S6,48h,63,27,0.0984843277685163,0.2089295979738611,0.0984843277685163,0.2089295979738611,108.73089087999998,95.69112223999998,109.98082194313383,0.9367588932806324,6.891072579275292,0.8800730083744901,1.0114956389395662,1.1493315092208272
ktn1-2,20180618 ktn1-2 S6,48h,42,28,0.118674284551544,0.1226097298739432,0.118674284551544,0.1226097298739432,272.88955392,276.3216864,297.40636590313835,0.7536585365853659,7.240362188840507,1.012577002053388,1.0898415187791528,1.0763048307132015
ktn1-2,20180618 ktn1-2 S6,48h,32,29,0.0875152373858406,0.2814602081175874,0.0875152373858406,0.2814602081175874,290.12025984,280.33751488,313.82715057520244,0.823076923076923,7.084671336715804,0.9662803798487043,1.0817140131760417,1.1194618412364032
ktn1-2,20180618 ktn1-2 S6,48h,37,30,0.084213484759716,0.212865946304223,0.084213484759716,0.212865946304223,190.91528768,198.49166176,220.70603911483724,0.8446969696969697,7.001486706496733,1.0396844808609513,1.156041728228546,1.1119159220990202
ktn1-2,20180618 ktn1-2 S6,48h,29,31,0.0497888511275603,0.1619481585093432,0.0497888511275603,0.1619481585093432,309.98927168,324.62836736,334.8559939239801,0.8512820512820513,7.0579556468188365,1.047224523612262,1.0802180091885563,1.0315056464324268
ktn1-2,20180618 ktn1-2 S6,48h,15,32,0.0838173676616963,0.2848211806595776,0.0881666078097117,0.2848211806595776,259.93150272,250.24214912,277.2852576232692,0.9111111111111112,6.989832946527419,0.9627234348333781,1.0667627998979514,1.108067759961177
ktn1-2,20180618 ktn1-2 S6,48h,8,33,0.058892493095379,0.2128836663465438,0.058892493095379,0.2128836663465438,337.09611391999994,382.39092352,444.5680558231995,0.7375886524822695,7.26203186684164,1.1343676409474999,1.3188169114542356,1.162600962729042
ktn1-2,20180618 ktn1-2 S6,48h,14,34,0.0695704811722493,0.2149389520929593,0.0695704811722493,0.2149389520929593,125.79816191999998,117.56804832,130.24031501432765,0.9,6.9784975257496376,0.9345768374164812,1.035311748808799,1.1077866552639875
ktn1-2,20180618 ktn1-2 S6,48h,11,35,0.1161451600947438,0.2855990140330602,0.0568250053414069,0.2855990140330602,222.24808896,236.12837984,283.8603234394972,0.7761904761904762,7.038578240741433,1.0624540392898414,1.2772227863366967,1.2021440355108532
ktn1-2,20180618 ktn1-2 S6,48h,9,36,0.1032890778153265,0.2852456894049108,0.1105715758588038,0.2852456894049108,245.47918976,263.4220048,285.20486312126786,0.7980085348506402,7.18894476739473,1.0730930188320336,1.1618290878347237,1.082691870551233
ktn1-2,20180618 ktn1-2 S6,48h,19,37,0.1126078217510077,0.0660837933859889,0.0721344213688906,0.0660837933859889,53.79342336,32.75701952,34.32572718251498,0.9666666666666668,6.839623883462828,0.6089409722222222,0.6381026720087699,1.0478892062068466
ktn1-2,20180618 ktn1-2 S6,48h,18,38,0.0972366202834023,0.3141712993573688,0.0972366202834023,0.3141712993573688,124.7942048,124.95763968,162.22130339043838,0.8359788359788359,7.007366314382218,1.0013096351730588,1.299910549936357,1.2982103679764254
ktn1-2,20180618 ktn1-2 S6,48h,33,39,0.1091043664128779,0.2093540290865515,0.1209748836792081,0.2093540290865515,103.40758336,112.78174111999998,128.20621309710037,0.8091168091168092,7.268338470938825,1.0906525174983064,1.2398144210639483,1.1367639107529715
ktn1-2,20180618 ktn1-2 S6,48h,39,40,0.0793618106733137,0.1844533574512803,0.0793618106733137,0.1844533574512803,366.53774016,383.20809792,424.6068521323928,0.803030303030303,7.088784361695235,1.0454806038601185,1.1584260107759836,1.1080320443046467
ktn1-2,20180618 ktn1-2 S6,48h,57,41,0.0583617520677421,0.3060733826509558,0.0640597215469849,0.3212646371234267,446.3406572799999,506.4029756799999,559.9849327684308,0.7307692307692307,7.293886978822826,1.134566093006225,1.254613317507258,1.1058089301637315
ktn1-2,20180618 ktn1-2 S6,48h,68,42,0.1234274049546561,0.1034784748669521,0.0399733001492628,0.1034784748669521,131.2148608,116.56409119999998,125.31388203122953,0.8830769230769231,6.991895315857748,0.8883451957295372,0.9550281215649434,1.0750642049464163
ktn1-2,20180618 ktn1-2 S6,48h,56,43,0.1375687617486327,0.164910773443914,0.1375687617486327,0.164910773443914,105.67232383999998,81.78748351999998,92.90314009796148,0.9051383399209486,6.878832819025929,0.773972602739726,0.8791624592133273,1.135909018098635
ktn1-2,20180618 ktn1-2 S6,48h,54,44,0.1107328116869961,0.301774938857947,0.1230513978123652,0.301774938857947,328.1538912,315.63944896,411.01142139649625,0.7748414376321353,7.030817546046967,0.9618641053006047,1.2524959551553727,1.3021547932323962
ktn1-2,20180618 ktn1-2 S6,48h,44,45,0.0436381386707195,0.128552310679914,0.0436381386707195,0.128552310679914,69.34308479999999,57.92599103999999,61.6147544375976,0.9084967320261438,6.9289209361221324,0.8353535353535354,0.8885493717983197,1.0636806264574805
ktn1-2,20180618 ktn1-2 S6,48h,34,46,0.0891301281036207,0.2818761489639224,0.0755368830057901,0.2818761489639224,250.89588863999995,272.31753184,328.1163561380103,0.7974358974358975,7.063637845703074,1.085380606737391,1.3077789274132379,1.204903532728825
ktn1-2,20180618 ktn1-2 S6,48h,27,47,0.0786188637126506,0.1098608324837574,0.05920285590915,0.0253444759349987,74.61969663999999,69.20299775999999,73.58329126142979,0.915032679738562,6.891930692204285,0.9274092615769712,0.986110833664062,1.0632962970277808
ktn1-2,20180618 ktn1-2 S6,48h,31,48,0.1124452386341652,0.411177212214831,0.1209405581444273,0.411177212214831,312.93109952,271.27855296,393.056797899085,0.805050505050505,6.99252954850382,0.8668954711631726,1.2560490104754323,1.4489048013944588
ktn1-2,20180618 ktn1-2 S6,48h,26,49,0.0971149036113234,0.388536873327754,0.0971149036113234,0.388536873327754,393.43445184,417.77457504,556.2703987420641,0.7427450980392157,7.118928360045228,1.0618657646430478,1.4138832940036614,1.3315085023754827
ktn1-2,20180618 ktn1-2 S6,48h,38,50,0.1291504330307336,0.200517130595405,0.1161122535285726,0.200517130595405,470.7858457599999,476.07413152,617.6456491673952,0.7489114658925979,7.251747723312995,1.0112328902995438,1.311946089140204,1.2973728423247626
ktn1-2,20180618 ktn1-2 S6,48h,43,51,0.035114053460188,0.0946552026231026,0.0183868718626124,0.0946552026231026,92.99444672,72.42499968,74.98948642343291,0.9393939393939394,6.910078920508257,0.778809942254582,0.8063867152112985,1.0354088609563512
ktn1-2,20180618 ktn1-2 S6,48h,41,52,0.1156744039013615,0.1246980269325042,0.0906918382663879,0.1246980269325042,214.19308416,222.55161088,273.46754285810084,0.7857142857142857,7.008726483615195,1.0390233267931108,1.2767337653806947,1.2287825811584656
ktn1-2,20180618 ktn1-2 S6,48h,45,53,0.0929122916300267,0.1826120913036705,0.0792426542623832,0.1826120913036705,310.78309824,330.1968271999999,348.9588634308731,0.8371794871794872,7.068341289986942,1.0624671324468482,1.1228373274063705,1.0568207647237902
ktn1-2,20180618 ktn1-2 S6,72h,8,1,0.056313851450875,0.0861462661492792,0.056313851450875,0.0861462661492792,375.69009344,350.61451328,356.6679465129817,0.8648947951273532,7.005163504881514,0.9332546143807097,0.94936745136705,1.0172652100917097
ktn1-2,20180618 ktn1-2 S6,72h,14,2,0.1156645098461358,0.3175739500329168,0.1193289622288281,0.3175739500329168,850.0248108799999,906.7250403199998,1090.255079473492,0.7009009009009008,7.278822886352702,1.0667042052352569,1.2826155960610026,1.2024098056106636
ktn1-2,20180618 ktn1-2 S6,72h,33,3,0.1364207932958952,0.2556677104062046,0.1300514044643193,0.2556677104062046,861.4886003199999,853.0133344,1013.918874110502,0.7203219315895373,7.200113136597655,0.9901620684047916,1.176938236598699,1.188631916080985
ktn1-2,20180618 ktn1-2 S6,72h,38,4,0.1042763261636827,0.1582143903676415,0.1042763261636827,0.1582143903676415,135.09060223999998,102.98732223999998,112.25836482758154,0.9292307692307692,6.835043670467739,0.7623574144486692,0.8309857456120078,1.0900212024736062
ktn1-2,20180618 ktn1-2 S6,72h,56,5,0.1000256363829847,0.2998821360052209,0.1066179760390308,0.2998821360052209,913.85780544,927.00263936,995.0067728065412,0.8009377664109122,7.127330688695987,1.0143838941263636,1.0887982428814185,1.0733591583876083
ktn1-2,20180618 ktn1-2 S6,72h,82,6,0.0844096623417144,0.2051974841408236,0.087376931229736,0.2051974841408236,278.58642688,228.24848384,265.55202267841923,0.8952380952380953,6.929865933561668,0.8193094200469327,0.953212350122157,1.1634338954232382
ktn1-2,20180618 ktn1-2 S6,72h,87,7,0.1531585262410015,0.2962159881696998,0.0665654385865708,0.1890092765102884,373.3319616,303.33513728,349.46554166285136,0.8803716608594657,7.044407570352998,0.8125078173858662,0.9360718545637946,1.1520773517914928
ktn1-2,20180618 ktn1-2 S6,72h,85,8,0.0883447202749072,0.1813219306005817,0.0883447202749072,0.1813219306005817,950.39717504,965.38648832,1073.7709192936395,0.7050580997949419,7.323703055108063,1.0157716307178304,1.1298128271987413,1.112270507496178
ktn1-2,20180618 ktn1-2 S6,72h,111,9,0.1572030173092162,0.3085542136622985,0.1541433074183257,0.3085542136622985,986.5863270399998,996.52083296,1273.3030317607834,0.7082116196040247,7.319124777327075,1.010069575918213,1.2906149181906907,1.2777485323399087
ktn1-2,20180618 ktn1-2 S6,72h,131,10,0.0654874766227423,0.2234404879142959,0.0654874766227423,0.2234404879142959,578.9563884799999,514.09608896,562.6522811928892,0.8202020202020202,7.025114732057667,0.8879703189902006,0.9718387988948257,1.0944496433169075
ktn1-2,20180618 ktn1-2 S6,72h,130,11,0.1466189402729173,0.3542022872242175,0.1140798082607308,0.3740333686405985,468.21758336,425.09412287999993,506.35804490061406,0.8489795918367347,7.019354182549282,0.9078986735813303,1.0814588407101509,1.1911668913934954
ktn1-2,20180618 ktn1-2 S6,72h,117,12,0.1479788395248639,0.2768630333797349,0.1402649202237253,0.2768630333797349,309.33553216,283.75797343999994,315.80834415696927,0.8286099865047234,7.072277200266498,0.9173145143029661,1.020924890043415,1.1129496744300167
ktn1-2,20180618 ktn1-2 S6,72h,140,13,0.0945764613759386,0.2047527485908488,0.0945764613759386,0.2047527485908488,581.1277375999999,624.4263068799999,691.1124667653866,0.8106473079249849,7.117271380310995,1.0745078344716752,1.1892608492921242,1.1067958847195114
ktn1-2,20180618 ktn1-2 S6,72h,135,14,0.0761946842970938,0.3646210070276229,0.0797696988859293,0.3646210070276229,951.23769728,1060.6923711999998,1219.0108989874414,0.6830246913580247,7.37987256594978,1.1150655343380294,1.28149977915417,1.1492596082390316
